catalog_schema_version,catalog_version,transformation_rules_version,blackforge_id,display_order_v2,record_hash,source_fingerprint,review_status,manual_review_reason,activation_tier,default_enabled,selection_weight,mode,source_catalog,source_kind,source_number,source_ref,source_file,source_family,title,description,source_text,operational_prompt,operationalization_status,stage_primary,stage_secondary,stage_confidence,combination_role,recommended_pair_roles,functional_category_primary,functional_category_secondary,taxonomy_confidence,domain_primary,domain_secondary,cybersecurity_fit,developer_tools_fit,profile_offensive_research,profile_defensive_engineering,profile_devtools,profile_hybrid,causal_axis_primary,causal_axis_secondary,causal_axis_confidence,evidence_level,verification_method,input_contract,output_artifact,use_when,avoid_when,prerequisites,execution_scope_v2,safety_class,risk_level,requires_sandbox,requires_explicit_authorization,external_target_prohibited,human_impact,compliance_impact,quota_group,near_duplicate_status,canonical_item_id,semantic_cluster_id,score_profile_version,source_integrity_v2,operational_clarity_v2,blackforge_fit_v2,causal_leverage_v2,validation_readiness_v2,diversity_contribution_v2,quality_score_v2,score_confidence,debate_rounds_applied,change_reason,tier_relaxation_reason,pipeline_stage,functional_category,domain_scope,execution_scope,tier,activation_weight,audit_score,audit_origin,audit_change,audit_note
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0882,660,cc217cfd8baa1d3a62b2a5ce39be42543cd41ea451b3aba2d4b3106d4ca0cd75,696e54f19dd42c69b1e6fe49179c46750a1553e770ee9a9784893dae20523e2c,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,R1000,frame_break,882,R1000-0882,1000_tecnicas_ruptura_de_marco.txt,Combinación creativa,Analogía musical,"ritmo, armonía y disonancia.","Analogía musical — ritmo, armonía y disonancia.","Rompe el marco mediante: Analogía musical — ritmo, armonía y disonancia.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,1.0,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,,1.0,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,conceptual,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|unknown,unique,BF-CYB-R1000-0882,,BF-Q2.0,15,9,0,0,5,7,36,medium,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,agents_ai_devtools,hybrid,defensive_design,extended,2,63,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0885,661,17ccc5b6ff97b0932ee6b7d047eed611569adaf4a88ef150a4b3a9043dd0eb06,a70b43a8ddaa3b378b2e8a87bbdcdddc57252a3ffba02de17a2cea2044c8c8ec,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,R1000,frame_break,885,R1000-0885,1000_tecnicas_ruptura_de_marco.txt,Combinación creativa,Analogía ecológica,"nichos, ciclos y equilibrio.","Analogía ecológica — nichos, ciclos y equilibrio.","Rompe el marco mediante: Analogía ecológica — nichos, ciclos y equilibrio.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,1.0,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,,1.0,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,conceptual,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|unknown,unique,BF-CYB-R1000-0885,,BF-Q2.0,15,9,0,0,5,7,36,medium,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,agents_ai_devtools,hybrid,defensive_design,extended,2,63,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0886,662,bcf344b585d5df62eee6e8acedce238b331acd2f2662462d97cd953adb77e4b3,1cf44d5e7933b0ceedafe07215e616e57405c5ae086a235ff75c2626685c1ad5,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,R1000,frame_break,886,R1000-0886,1000_tecnicas_ruptura_de_marco.txt,Combinación creativa,Analogía lingüística,gramática y significado.,Analogía lingüística — gramática y significado.,"Rompe el marco mediante: Analogía lingüística — gramática y significado.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,1.0,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,,1.0,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,conceptual,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|unknown,unique,BF-CYB-R1000-0886,,BF-Q2.0,15,9,0,0,5,7,36,medium,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,agents_ai_devtools,hybrid,defensive_design,extended,2,63,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0889,663,5543c1923a1e7019fad49fe377b1fc9a68d1881e525e966ee972852ecd89f2e9,b37e26a5a8d83091838d7e1a3678228f9d3f21714d51015857fb58442bc2bba3,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,R1000,frame_break,889,R1000-0889,1000_tecnicas_ruptura_de_marco.txt,Combinación creativa,Analogía inmunológica,reconocimiento y memoria.,Analogía inmunológica — reconocimiento y memoria.,"Rompe el marco mediante: Analogía inmunológica — reconocimiento y memoria.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,1.0,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,,1.0,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,conceptual,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|unknown,unique,BF-CYB-R1000-0889,,BF-Q2.0,15,9,0,0,5,7,36,medium,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,agents_ai_devtools,developer_tools,defensive_design,extended,2,68,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0891,664,4d7e50b3714bd8937e9905bbddfc750787318dc258414d0d869d3df0a23de85d,18b0dce37f931a7a3ff886eb8043eaa49bae3d22dd980e7b796394dbf00af854,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,R1000,frame_break,891,R1000-0891,1000_tecnicas_ruptura_de_marco.txt,Combinación creativa,Analogía geológica,"presión, estratos y erosión.","Analogía geológica — presión, estratos y erosión.","Rompe el marco mediante: Analogía geológica — presión, estratos y erosión.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,1.0,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,,1.0,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,conceptual,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|unknown,unique,BF-CYB-R1000-0891,,BF-Q2.0,15,9,0,0,5,7,36,medium,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,agents_ai_devtools,hybrid,defensive_design,extended,2,63,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0892,665,a1c708228a2087f122addeabc5cbf29fe6f4c67948ebf555e6cb5a4146e63df6,dad288a08679e3e6410d06538b400b6b85c63509814726ab1cdbc2a4680147f0,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,R1000,frame_break,892,R1000-0892,1000_tecnicas_ruptura_de_marco.txt,Combinación creativa,Analogía astronómica,"órbitas, gravedad y escalas.","Analogía astronómica — órbitas, gravedad y escalas.","Rompe el marco mediante: Analogía astronómica — órbitas, gravedad y escalas.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,1.0,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,,1.0,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,conceptual,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|unknown,unique,BF-CYB-R1000-0892,,BF-Q2.0,15,9,0,0,5,7,36,medium,1-20,category_reclassified;domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,agents_ai_devtools,hybrid,defensive_design,extended,2,63,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0527,666,40ae42832a0a3f1598156785fff8d72999b9a2c066c8664b71b7061eb844a54a,3fa1fff741990df2fd0f7aeb14f8f6339b5dfc48abd20b2488ea36f939c1f488,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,S800,space_escape,527,S800-0527,800_tecnicas_salto_espacio_conocido.txt,"Información, semántica y comunicación",Información con genealogía,toda afirmación conserva origen y transformaciones.,Información con genealogía — toda afirmación conserva origen y transformaciones.,"Explora fuera del espacio conocido mediante: Información con genealogía — toda afirmación conserva origen y transformaciones.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,data_privacy_provenance,,1.0,cybersecurity,,0,0,0,30,0,10,unknown,,0.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,data_privacy_provenance|unknown,unique,BF-CYB-S800-0527,,BF-Q2.0,15,13,0,0,0,8,36,medium,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,data_privacy_provenance,hybrid,defensive_design,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-R1000-0568,667,ba6905a2a9a23f1b78ae1248a062b0f7a994510fd6ad00784778812c5da9be76,f521a717af3e72fa4a2a3c24a24a424151970ab28f36bf115b94d9ecb06fe59c,manual_review_recommended,research_only;low_classification_confidence;causal_axis_unknown,research,False,3,BLACKFORGE,R1000,frame_break,568,R1000-0568,1000_tecnicas_ruptura_de_marco.txt,Lógica y paradoja,Paradoja de seguridad,proteger demasiado crea fragilidad.,Paradoja de seguridad — proteger demasiado crea fragilidad.,"Rompe el marco mediante: Paradoja de seguridad — proteger demasiado crea fragilidad.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ROMPER,,1.0,frame_breaker,idea_generator;adversarial_challenger,general_innovation,,0.25,cybersecurity,,8,0,19,4,0,8,unknown,,0.0,none,none,"problem_map, assumptions, invariants, constraints",rupture_hypothesis,Cuando las soluciones convergen sobre los mismos supuestos o restricciones.,No aplicar restricciones destructivas sobre sistemas reales.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-R1000-0568,,BF-Q2.0,15,9,2,3,0,7,36,low,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,ROMPER,general_innovation,cybersecurity,defensive_design,extended,2,68,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0286,668,6ee63ee26ba9071c971199467cb8e88412da1cb2141871c3c69d15ba4ad161a1,18cf116bcc9d091d462571bd641093335877c9cc0d8226de7b8c990e02658249,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,M800,method,286,M800-0286,800_metodos_ideas_disruptivas.txt,Diseño adversarial,Pensar como crítico público,Buscar el punto más difícil de defender ante terceros.,Pensar como crítico público — Buscar el punto más difícil de defender ante terceros.,"Ejecuta la operación: Pensar como crítico público — Buscar el punto más difícil de defender ante terceros.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ATACAR,,0.55,adversarial_challenger,evolver;evaluator,adversarial_threat,,0.55,cybersecurity,,2,0,41,1,0,14,unknown,,0.0,none,none,"idea_candidate, threat_model, safety_limits",adversarial_findings,"Cuando una idea debe resistir abuso, adaptación adversarial o casos límite autorizados.","No ejecutar contra terceros ni fuera de un entorno propio, autorizado o simulado.",normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,adversarial_threat|unknown,unique,BF-CYB-M800-0286,,BF-Q2.0,15,13,0,3,0,4,35,medium,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,ATACAR,adversarial_threat,cybersecurity,defensive_design,core,5,66,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0180,669,c55391fd91e690149c446fb60c155867e3cab568b04760841d999eef95f2d56b,6c382bae2b5c992d4e4385d0a7282ce83a06892f69c5de83c94be9ba2c948c5a,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,M800,method,180,M800-0180,800_metodos_ideas_disruptivas.txt,Analogías intersectoriales,Museos aplicados a comercio,Curar pocas opciones con relato en lugar de mostrar catálogos infinitos.,Museos aplicados a comercio — Curar pocas opciones con relato en lugar de mostrar catálogos infinitos.,"Ejecuta la operación: Museos aplicados a comercio — Curar pocas opciones con relato en lugar de mostrar catálogos infinitos.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,decision_risk,0.55,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|unknown,unique,BF-CYB-M800-0180,,BF-Q2.0,15,13,0,0,0,7,35,medium,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,cross_domain_transfer,hybrid,defensive_design,extended,2,63,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0188,670,266a3d2d7d8abac0c1af96e32915902211fd09bba1c35d142674fc795b2c37cf,184afd69796293ccef1cb2badb3363bd929983e16b3fcae448edcc29f0c848e1,manual_review_recommended,research_only;low_classification_confidence;causal_axis_unknown,research,False,3,BLACKFORGE,M800,method,188,M800-0188,800_metodos_ideas_disruptivas.txt,Biomimética,Bandada coordinada,Lograr movimiento colectivo mediante pocas reglas locales.,Bandada coordinada — Lograr movimiento colectivo mediante pocas reglas locales.,"Ejecuta la operación: Bandada coordinada — Lograr movimiento colectivo mediante pocas reglas locales.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,general_innovation,,0.25,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-M800-0188,,BF-Q2.0,15,13,0,0,0,7,35,low,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,general_innovation,hybrid,defensive_design,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0270,671,ad43e1c062563db93a201fcf75c11b04731c19e2abeb9d8520b71cb25700192c,441d83032f49e445363783ad9d8dd8d506bc96f6e03a9708c3e2e585561fd9ef,manual_review_recommended,research_only;low_classification_confidence;causal_axis_unknown,research,False,3,BLACKFORGE,M800,method,270,M800-0270,800_metodos_ideas_disruptivas.txt,Exaptación y usos inesperados,Reutilizar trayectos,Añadir valor logístico a movimientos que ya ocurren.,Reutilizar trayectos — Añadir valor logístico a movimientos que ya ocurren.,"Ejecuta la operación: Reutilizar trayectos — Añadir valor logístico a movimientos que ya ocurren.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,general_innovation,,0.25,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-M800-0270,,BF-Q2.0,15,13,0,0,0,7,35,low,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,general_innovation,hybrid,defensive_design,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0546,672,a29cbc819db62cb5a2e5d63c3a927319d9339520da853f1eb3aa7c5c60720782,d176e9e9d1744cfce1be7dafc1a2ebc6e196feafaead2bbfbc97eb20e0af6291,manual_review_recommended,research_only;low_classification_confidence;causal_axis_unknown,research,False,3,BLACKFORGE,S800,space_escape,546,S800-0546,800_tecnicas_salto_espacio_conocido.txt,"Información, semántica y comunicación",Canal con ruido deliberado,dificulta inferencias sin ocultar hechos críticos.,Canal con ruido deliberado — dificulta inferencias sin ocultar hechos críticos.,"Explora fuera del espacio conocido mediante: Canal con ruido deliberado — dificulta inferencias sin ocultar hechos críticos.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,general_innovation,,0.25,cybersecurity,,0,0,0,0,0,0,unknown,,0.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,general_innovation|unknown,unique,BF-CYB-S800-0546,,BF-Q2.0,15,13,0,0,0,7,35,low,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,general_innovation,hybrid,defensive_design,extended,2,61,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0932,673,9d41184fe6ef244fd566b63eb6ebe16dff04de585c625fea5911bda4915bf09a,9a0adf4999a287560b348f381867ca6656c52c0ddec0030e7691b2d22de8b81a,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,S800,space_escape,932,S800-0932,800_tecnicas_salto_espacio_conocido.txt,Trasplantes interdisciplinares,Trasplante logístico,"optimiza inventario, rutas y cuellos de botella.","Trasplante logístico — optimiza inventario, rutas y cuellos de botella.","Explora fuera del espacio conocido mediante: Trasplante logístico — optimiza inventario, rutas y cuellos de botella.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,1.0,idea_generator,adversarial_challenger;evaluator,cross_domain_transfer,,1.0,cybersecurity,,0,0,0,0,0,10,unknown,,0.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,cross_domain_transfer|unknown,unique,BF-CYB-S800-0932,,BF-Q2.0,15,13,0,0,0,7,35,medium,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,cross_domain_transfer,hybrid,defensive_design,extended,2,63,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0696,674,6d2ccf967fc4ed599c9b1f013819e38c6fb92e18218aa172a8449ad003656d20,07f56069b53ebd4c32f7ba76af788338f4ab6c5cfdd6058ba279ee090d81692c,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,M800,method,696,M800-0696,800_metodos_ideas_disruptivas.txt,Mercado y competencia,Marca sin producto,Construir confianza y curación sobre ofertas de terceros.,Marca sin producto — Construir confianza y curación sobre ofertas de terceros.,"Ejecuta la operación: Marca sin producto — Construir confianza y curación sobre ofertas de terceros.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,MATERIALIZAR,,0.55,experiment_designer,evaluator,trust_identity_access,,0.55,cybersecurity,,0,0,0,40,8,16,unknown,,0.0,none,none,"selected_candidate, causal_interventions, sandbox_constraints",experiment_plan,Cuando una idea debe convertirse en prototipo o experimento aislado.,"No desplegar sin sandbox, rollback y criterio de parada.",acceptance_criteria;logging;reproducible_environment,local_analysis,S1_DEFENSIVE,low_medium,False,False,False,False,False,trust_identity_access|unknown,unique,BF-CYB-M800-0696,,BF-Q2.0,15,15,0,3,0,2,35,medium,1-20,stage_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,trust_identity_access,cybersecurity,defensive_design,extended,2,66,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0796,675,44fcaa8dad30b145a5a5c16c90e0e6a04f956301b64c8a617a85b3f0ed06e6e2,70e54ea9a6e2171a22fd96e4f5f609cfa8b377e646204bff3a83e7dda67d1e0f,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,S800,space_escape,796,S800-0796,800_tecnicas_salto_espacio_conocido.txt,"Agentes, razonamiento y aprendizaje",Evaluador corruptible simulado,comprueba si el agente aprende a engañarlo.,Evaluador corruptible simulado — comprueba si el agente aprende a engañarlo.,"Explora fuera del espacio conocido mediante: Evaluador corruptible simulado — comprueba si el agente aprende a engañarlo.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,ATACAR,EVALUAR,1.0,adversarial_challenger,evolver;evaluator,agents_ai_devtools,,1.0,developer_tools,,0,8,15,0,35,17,unknown,,0.0,none,none,"idea_candidate, threat_model, safety_limits",adversarial_findings,"Cuando una idea debe resistir abuso, adaptación adversarial o casos límite autorizados.","No ejecutar contra terceros ni fuera de un entorno propio, autorizado o simulado.",normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,agents_ai_devtools|unknown,unique,BF-CYB-S800-0796,,BF-Q2.0,15,9,2,3,0,5,34,medium,1-20,stage_reclassified;category_reclassified;execution_hardened;tier_recalibrated;causal_axis_added;integration_contract_added,,EVALUAR,experimentation_benchmarks,developer_tools,local_analysis,extended,2,75,gap_audit_addition,added,Añadido al detectar un hueco de cobertura frente al catálogo completo.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-M800-0315,676,aa6b1e239aa92ca624fc4e6e712c2ed7e00c5666650823d01baec10cd38a0ef3,aeb36cc8b80ecb938d5a88852aadae2d49c81741e4141abe9547e2209eb5913a,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,M800,method,315,M800-0315,800_metodos_ideas_disruptivas.txt,Fracaso y resiliencia,Resiliencia regulatoria,Diseñar rutas alternativas ante cambios normativos.,Resiliencia regulatoria — Diseñar rutas alternativas ante cambios normativos.,"Ejecuta la operación: Resiliencia regulatoria — Diseñar rutas alternativas ante cambios normativos.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,DIVERGIR,,0.55,idea_generator,adversarial_challenger;evaluator,failure_resilience,governance_incentives,1.0,cybersecurity,,0,0,25,30,0,18,unknown,,0.0,none,none,"frozen_problem_model, rupture_set, taboo_mechanisms",idea_candidate,Cuando se necesitan alternativas estructuralmente distintas y una cartera diversa.,No declarar novedad mundial sin investigación externa.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,failure_resilience|unknown,unique,BF-CYB-M800-0315,,BF-Q2.0,15,15,0,0,0,4,34,medium,1-20,domain_reclassified;tier_recalibrated;causal_axis_added;integration_contract_added,,DIVERGIR,failure_resilience,hybrid,defensive_design,core,5,65,original_csv,retained,Coincidencia canónica verificada.
2.0.0,2.0.0-debate20,BF-RULES-2.0.0,BF-CYB-S800-0718,677,17e65eab1c84eb7e9a42a85ec2204b9b55c68e615990a0a9e1f97ee5cb4c04e5,9539db66be989114334884c9149a8f9efca340ec31bca3e6db016de205151478,manual_review_recommended,research_only;causal_axis_unknown,research,False,3,BLACKFORGE,S800,space_escape,718,S800-0718,800_tecnicas_salto_espacio_conocido.txt,"Agentes, razonamiento y aprendizaje",Agente traductor,cambia ontologías antes de comparar planes.,Agente traductor — cambia ontologías antes de comparar planes.,"Explora fuera del espacio conocido mediante: Agente traductor — cambia ontologías antes de comparar planes.. Devuelve el supuesto o variable afectada, el cambio causal propuesto, el riesgo principal y el artefacto verificable.",derived_template_v2,EVOLUCIONAR,,0.55,evolver,experiment_designer;evaluator,agents_ai_devtools,,1.0,developer_tools,,0,16,0,0,40,13,unknown,,0.0,none,none,"surviving_candidate, adversarial_findings, mutation_budget",mutated_candidate,Cuando una idea sobreviviente necesita mutaciones controladas.,No conservar variantes que repitan la misma firma causal.,normalized_challenge;source_traceability,defensive_design,S1_DEFENSIVE,low_medium,False,False,False,False,False,agents_ai_devtools|unknown,unique,BF-CYB-S800-0718,,BF-Q2.0,15,11,3,0,0,5,34,medium,1-20,tier_recalibrated;causal_axis_added;integration_contract_added,,EVOLUCIONAR,agents_ai_devtools,developer_tools,defensive_design,extended,2,66,original_csv,retained,Coincidencia canónica verificada.
